work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Data Analyst,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Analyst,153600,USD,153600,US,100,US,M
2023,SE,FT,Data Analyst,107500,USD,107500,US,100,US,M
2023,SE,FT,Data Engineer,241000,USD,241000,US,0,US,M
2023,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M
2023,EX,FT,Data Engineer,194500,USD,194500,US,0,US,M
2023,EX,FT,Data Engineer,115500,USD,115500,US,0,US,M
2023,MI,FT,Data Specialist,110000,USD,110000,US,0,US,M
2023,MI,FT,Data Specialist,70000,USD,70000,US,0,US,M
2023,SE,FT,ML Engineer,199000,USD,199000,US,100,US,M
2023,SE,FT,ML Engineer,145000,USD,145000,US,100,US,M
2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
2023,SE,FT,Data Scientist,150120,USD,150120,US,100,US,M
2023,SE,FT,Data Scientist,120096,USD,120096,US,100,US,M
2023,SE,FT,Machine Learning Engineer,253000,USD,253000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,168000,USD,168000,US,100,US,M
2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
2023,SE,FT,Decision Scientist,185900,USD,185900,US,0,US,M
2023,SE,FT,Decision Scientist,129300,USD,129300,US,0,US,M
2023,SE,FT,Analytics Engineer,178600,USD,178600,US,0,US,M
2023,SE,FT,Analytics Engineer,142880,USD,142880,US,0,US,M
2023,SE,FT,Data Science Manager,255000,USD,255000,US,0,US,M
2023,SE,FT,Data Science Manager,169000,USD,169000,US,0,US,M
2023,MI,FT,Data Scientist,155000,USD,155000,US,0,US,M
2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,MI,FT,Data Engineer,151410,USD,151410,US,0,US,M
2023,MI,FT,Data Engineer,144200,USD,144200,US,0,US,M
2023,EN,FT,Data Scientist,151410,USD,151410,US,100,US,M
2023,EN,FT,Data Scientist,115360,USD,115360,US,100,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,MI,FT,Analytics Engineer,193170,USD,193170,US,0,US,M
2023,MI,FT,Analytics Engineer,116480,USD,116480,US,0,US,M
2023,MI,FT,Applied Scientist,250000,USD,250000,US,0,US,M
2023,MI,FT,Applied Scientist,125000,USD,125000,US,0,US,M
2023,SE,FT,Data Engineer,146000,USD,146000,US,100,US,M
2023,SE,FT,Data Engineer,94000,USD,94000,US,100,US,M
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2023,EX,FT,Head of Data,329500,USD,329500,US,0,US,M
2023,EX,FT,Head of Data,269600,USD,269600,US,0,US,M
2023,SE,FT,Data Architect,250500,USD,250500,US,0,US,M
2023,SE,FT,Data Architect,159500,USD,159500,US,0,US,M
2023,EN,FT,Data Analyst,115000,USD,115000,US,0,US,M
2023,EN,FT,Data Analyst,105000,USD,105000,US,0,US,M
2023,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M
2023,SE,FT,Research Scientist,170000,USD,170000,US,0,US,M
2023,SE,FT,Research Scientist,198800,USD,198800,US,0,US,M
2023,SE,FT,Research Scientist,105200,USD,105200,US,0,US,M
2023,EN,FT,Data Analyst,94035,USD,94035,US,100,US,M
2023,EN,FT,Data Analyst,57920,USD,57920,US,100,US,M
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2023,SE,FT,Data Analyst,113600,USD,113600,US,0,US,M
2023,SE,FT,Data Analyst,60000,USD,60000,US,0,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Scientist,256000,USD,256000,US,100,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
2023,SE,FT,Data Analyst,116000,USD,116000,US,100,US,M
2023,SE,FT,Data Analyst,78000,USD,78000,US,100,US,M
2023,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M
2023,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M
2023,SE,FT,Machine Learning Engineer,283200,USD,283200,US,0,US,M
2023,SE,FT,Machine Learning Engineer,188800,USD,188800,US,0,US,M
2023,SE,FT,Research Scientist,220000,USD,220000,US,0,US,M
2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M
2023,SE,FT,Applied Scientist,192000,USD,192000,US,100,US,M
2023,SE,FT,Applied Scientist,164000,USD,164000,US,100,US,M
2023,SE,FT,Research Scientist,205640,USD,205640,US,0,US,M
2023,SE,FT,Research Scientist,142600,USD,142600,US,0,US,M
2023,SE,FT,Data Engineer,193200,USD,193200,US,100,US,M
2023,SE,FT,Data Engineer,156400,USD,156400,US,100,US,M
2023,SE,FT,Machine Learning Engineer,196000,USD,196000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,121000,USD,121000,US,0,US,M
2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M
2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M
2023,SE,FT,Data Science Manager,328000,USD,328000,US,0,US,M
2023,SE,FT,Data Science Manager,211000,USD,211000,US,0,US,M
2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M
2023,SE,FT,Data Scientist,201450,USD,201450,US,100,US,M
2023,SE,FT,ML Engineer,229000,USD,229000,US,0,US,M
2023,SE,FT,ML Engineer,206000,USD,206000,US,0,US,M
2023,SE,FT,Data Scientist,231000,USD,231000,US,100,US,M
2023,SE,FT,Data Scientist,134000,USD,134000,US,100,US,M
2023,SE,FT,ML Engineer,183750,USD,183750,US,0,US,M
2023,SE,FT,ML Engineer,165400,USD,165400,US,0,US,M
2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
2023,SE,FT,Data Scientist,285800,USD,285800,US,0,US,M
2023,SE,FT,Data Scientist,154600,USD,154600,US,0,US,M
2023,SE,FT,Data Operations Engineer,289120,USD,289120,US,0,US,M
2023,SE,FT,Data Operations Engineer,192400,USD,192400,US,0,US,M
2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M
2023,SE,FT,Data Engineer,166000,USD,166000,US,0,US,M
2023,MI,FT,AWS Data Architect,258000,USD,258000,US,100,US,L
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
2023,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Scientist,196000,USD,196000,US,0,US,M
2023,SE,FT,Data Scientist,121000,USD,121000,US,0,US,M
2023,SE,FT,Data Scientist,219000,USD,219000,US,0,US,M
2023,SE,FT,Data Scientist,141000,USD,141000,US,0,US,M
2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M
2023,SE,FT,Data Engineer,206000,USD,206000,US,0,US,M
2023,SE,FT,Applied Scientist,192000,USD,192000,US,0,US,M
2023,SE,FT,Applied Scientist,164000,USD,164000,US,0,US,M
2023,SE,FT,Data Analyst,147000,USD,147000,US,100,US,M
2023,SE,FT,Data Analyst,92000,USD,92000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,0,US,M
2023,MI,FT,Data Manager,110000,USD,110000,US,0,US,M
2023,MI,FT,Data Manager,70000,USD,70000,US,0,US,M
2023,SE,FT,Data Engineer,284310,USD,284310,US,0,US,M
2023,SE,FT,Data Engineer,153090,USD,153090,US,0,US,M
2023,SE,FT,Machine Learning Engineer,261500,USD,261500,US,0,US,L
2023,SE,FT,Machine Learning Engineer,134500,USD,134500,US,0,US,L
2023,EN,CT,Product Data Analyst,83200,USD,83200,US,50,US,S
2023,SE,FT,Data Analyst,145000,USD,145000,US,100,US,M
2023,SE,FT,Data Analyst,106000,USD,106000,US,100,US,M
2023,SE,FT,Data Scientist,190000,USD,190000,US,100,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2023,SE,FT,Analytics Engineer,275300,USD,275300,US,100,US,M
2023,SE,FT,Analytics Engineer,183500,USD,183500,US,100,US,M
2023,SE,FT,ETL Developer,182850,USD,182850,US,100,US,M
2023,SE,FT,ETL Developer,113000,USD,113000,US,100,US,M
2023,SE,FT,Business Intelligence Engineer,202800,USD,202800,US,0,US,L
2023,SE,FT,Business Intelligence Engineer,104300,USD,104300,US,0,US,L
2023,SE,FT,Data Engineer,215000,USD,215000,US,0,US,M
2023,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M
2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,MI,FT,Data Scientist,140000,USD,140000,US,100,US,M
2023,MI,FT,Data Scientist,115000,USD,115000,US,100,US,M
2023,SE,FT,Data Engineer,136600,USD,136600,US,100,US,M
2023,SE,FT,Data Engineer,109280,USD,109280,US,100,US,M
2023,SE,FT,Machine Learning Engineer,221000,USD,221000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,185000,USD,185000,US,0,US,M
2023,SE,FT,Research Engineer,281000,USD,281000,US,0,US,M
2023,SE,FT,Research Engineer,196000,USD,196000,US,0,US,M
2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M
2023,SE,FT,Data Engineer,94000,USD,94000,US,0,US,M
2023,EN,FT,Data Integration Specialist,69500,USD,69500,US,100,US,M
2023,EN,FT,Data Integration Specialist,46400,USD,46400,US,100,US,M
2023,SE,FT,Data Engineer,185000,USD,185000,US,100,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2023,SE,FT,Data Engineer,254000,USD,254000,US,0,US,M
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2023,SE,FT,Data Architect,285000,USD,285000,US,100,US,M
2023,SE,FT,Data Architect,210000,USD,210000,US,100,US,M
2023,EN,FT,Data Analyst,69525,USD,69525,US,100,US,M
2023,EN,FT,Data Analyst,61800,USD,61800,US,100,US,M
2023,SE,FT,Data Scientist,192000,USD,192000,US,0,US,M
2023,SE,FT,Data Scientist,164000,USD,164000,US,0,US,M
2023,SE,FT,ML Engineer,178000,USD,178000,US,0,US,M
2023,SE,FT,ML Engineer,152000,USD,152000,US,0,US,M
2023,SE,FT,BI Developer,160000,USD,160000,US,100,JP,L
2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M
2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
2023,SE,FT,Data Visualization Analyst,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Visualization Analyst,110000,USD,110000,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,283200,USD,283200,US,0,US,M
2023,SE,FT,Machine Learning Engineer,188800,USD,188800,US,0,US,M
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
2023,SE,FT,Data Scientist,105000,USD,105000,US,0,US,M
2023,EN,FT,Data Scientist,130001,USD,130001,US,100,US,M
2023,EN,FT,Data Scientist,71907,USD,71907,US,100,US,M
2023,SE,FT,Data Architect,205000,USD,205000,US,100,US,M
2023,SE,FT,Data Architect,150000,USD,150000,US,100,US,M
2023,EX,FT,Head of Data,204500,USD,204500,US,0,US,M
2023,EX,FT,Head of Data,142200,USD,142200,US,0,US,M
2023,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M
2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M
2023,SE,FT,Data Modeler,168400,USD,168400,US,0,US,M
2023,SE,FT,Data Modeler,90700,USD,90700,US,0,US,M
2023,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M
2023,SE,FT,Data Engineer,161000,USD,161000,US,0,US,M
2023,SE,FT,Data Engineer,85000,USD,85000,US,0,US,M
2023,SE,FT,Research Engineer,240000,USD,240000,US,100,US,M
2023,SE,FT,Research Engineer,157250,USD,157250,US,100,US,M
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2023,SE,FT,Data Scientist,277500,USD,277500,US,0,US,M
2023,SE,FT,Data Scientist,206000,USD,206000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,165000,USD,165000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2023,SE,FT,Data Scientist,236500,USD,236500,US,0,US,M
2023,SE,FT,Data Scientist,176000,USD,176000,US,0,US,M
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2023,SE,FT,Data Engineer,171250,USD,171250,US,0,US,M
2023,SE,FT,Data Engineer,113750,USD,113750,US,0,US,M
2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M
2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M
2023,EN,FT,Research Scientist,150000,USD,150000,US,0,US,M
2023,EN,FT,Research Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Analyst,62000,USD,62000,US,0,US,M
2023,SE,FT,Data Analyst,55000,USD,55000,US,0,US,M
2023,MI,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M
2023,MI,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2023,MI,FT,Data Specialist,110000,USD,110000,US,0,US,M
2023,MI,FT,Data Specialist,70000,USD,70000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,230000,USD,230000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M
2023,SE,FT,Machine Learning Engineer,297300,USD,297300,US,100,US,M
2023,SE,FT,Machine Learning Engineer,198200,USD,198200,US,100,US,M
2023,MI,FT,Data Engineer,204000,USD,204000,US,100,US,M
2023,MI,FT,Data Engineer,161500,USD,161500,US,100,US,M
2023,MI,FT,Data Specialist,87500,USD,87500,US,100,US,M
2023,MI,FT,Data Specialist,62500,USD,62500,US,100,US,M
2023,SE,FT,Data Analyst,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Analyst,135000,USD,135000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,216000,USD,216000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,100,US,M
2023,SE,FT,Research Engineer,253000,USD,253000,US,100,US,M
2023,SE,FT,Research Engineer,156400,USD,156400,US,100,US,M
2023,SE,FT,Data Engineer,265000,USD,265000,US,100,US,M
2023,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
2023,SE,FT,Data Engineer,217000,USD,217000,US,100,US,M
2023,SE,FT,Data Engineer,185000,USD,185000,US,100,US,M
2023,SE,FT,Data Analyst,83000,USD,83000,US,100,US,M
2023,SE,FT,Data Analyst,72000,USD,72000,US,100,US,M
2023,SE,FT,Data Analyst,208450,USD,208450,US,100,US,M
2023,SE,FT,Data Analyst,170550,USD,170550,US,100,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M
2023,EN,FT,Research Engineer,165000,USD,165000,US,0,US,M
2023,EN,FT,Research Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2023,EX,FT,Director of Data Science,336400,USD,336400,US,0,US,M
2023,EX,FT,Director of Data Science,201900,USD,201900,US,0,US,M
2023,MI,FT,Data Scientist,189750,USD,189750,US,0,US,M
2023,MI,FT,Data Scientist,131100,USD,131100,US,0,US,M
2023,MI,FT,Data Science Manager,270000,USD,270000,US,100,US,M
2023,MI,FT,Data Science Manager,95000,USD,95000,US,100,US,M
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,MI,FT,Data Engineer,117300,USD,117300,US,0,US,M
2023,MI,FT,Data Engineer,69000,USD,69000,US,0,US,M
2023,SE,FT,Data Engineer,182000,USD,182000,US,100,US,M
2023,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M
2023,MI,FT,Data Science Lead,244000,USD,244000,US,0,US,M
2023,MI,FT,Data Science Lead,200000,USD,200000,US,0,US,M
2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2023,MI,FT,Data Engineer,260000,USD,260000,US,0,US,M
2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M
2023,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
2023,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,225000,USD,225000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,175000,USD,175000,US,100,US,M
2023,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Scientist,236500,USD,236500,US,0,US,M
2023,SE,FT,Data Scientist,176000,USD,176000,US,0,US,M
2023,MI,FT,Data Scientist,105000,USD,105000,US,0,US,M
2023,MI,FT,Data Scientist,102500,USD,102500,US,0,US,M
2023,SE,FT,Research Engineer,370000,USD,370000,US,0,US,M
2023,SE,FT,Research Engineer,200000,USD,200000,US,0,US,M
2023,SE,FT,Data Engineer,260000,USD,260000,US,0,US,M
2023,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M
2023,SE,FT,Research Scientist,370000,USD,370000,US,0,US,M
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M
2023,MI,FT,Data Engineer,186600,USD,186600,US,100,US,M
2023,MI,FT,Data Engineer,116500,USD,116500,US,100,US,M
2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M
2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M
2023,SE,FT,Machine Learning Scientist,222000,USD,222000,US,100,US,M
2023,SE,FT,Machine Learning Scientist,138000,USD,138000,US,100,US,M
2023,SE,FT,Machine Learning Scientist,292000,USD,292000,US,100,US,M
2023,SE,FT,Machine Learning Scientist,164500,USD,164500,US,100,US,M
2023,SE,FT,Machine Learning Scientist,292200,USD,292200,US,100,US,M
2023,SE,FT,Machine Learning Scientist,164500,USD,164500,US,100,US,M
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M
2023,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M
2023,SE,FT,Computer Vision Engineer,280000,USD,280000,US,0,US,M
2023,SE,FT,Computer Vision Engineer,210000,USD,210000,US,0,US,M
2023,MI,FT,Data Scientist,170000,USD,170000,US,100,US,M
2023,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,170000,USD,170000,US,100,US,M
2023,EX,FT,Director of Data Science,225000,USD,225000,US,100,US,M
2023,EX,FT,Director of Data Science,175000,USD,175000,US,100,US,M
2023,SE,FT,Data Science Consultant,189750,USD,189750,US,0,US,M
2023,SE,FT,Data Science Consultant,131100,USD,131100,US,0,US,M
2023,SE,FT,Data Analyst,123400,USD,123400,US,100,US,M
2023,SE,FT,Data Analyst,82200,USD,82200,US,100,US,M
2023,EX,FT,Applied Machine Learning Engineer,225000,USD,225000,US,100,US,M
2023,SE,FT,Data Engineer,161800,USD,161800,US,0,US,M
2023,SE,FT,Data Engineer,121400,USD,121400,US,0,US,M
2023,SE,FT,Research Scientist,285000,USD,285000,US,0,US,M
2023,SE,FT,Research Scientist,193900,USD,193900,US,0,US,M
2023,SE,FT,Analytics Engineer,240000,USD,240000,US,0,US,M
2023,SE,FT,Analytics Engineer,196000,USD,196000,US,0,US,M
2023,SE,FT,Data Scientist,214000,USD,214000,US,0,US,M
2023,SE,FT,Data Scientist,164000,USD,164000,US,0,US,M
2023,SE,FT,Decision Scientist,170000,USD,170000,US,100,US,M
2023,SE,FT,Decision Scientist,155000,USD,155000,US,100,US,M
2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M
2023,SE,FT,Data Analyst,98000,USD,98000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,199000,USD,199000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,145000,USD,145000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,260000,USD,260000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M
2023,SE,FT,Decision Scientist,185900,USD,185900,US,0,US,M
2023,SE,FT,Decision Scientist,129300,USD,129300,US,0,US,M
2023,EX,FT,Data Engineer,200000,USD,200000,US,0,US,M
2023,EX,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M
2023,SE,FT,Data Analyst,142000,USD,142000,US,0,US,M
2023,SE,FT,Data Analyst,87500,USD,87500,US,0,US,M
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,165000,USD,165000,US,100,US,M
2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M
2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
2023,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
2023,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Engineer,174350,USD,174350,US,100,US,M
2023,SE,FT,Data Engineer,126800,USD,126800,US,100,US,M
2023,SE,FT,Data Engineer,245000,USD,245000,US,100,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M
2023,SE,FT,Analytics Engineer,231250,USD,231250,US,100,US,M
2023,SE,FT,Analytics Engineer,138750,USD,138750,US,100,US,M
2023,MI,FT,Machine Learning Engineer,155000,USD,155000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M
2023,MI,FT,Data Engineer,242000,USD,242000,US,0,US,M
2023,MI,FT,Data Engineer,195000,USD,195000,US,0,US,M
2023,EN,FT,Research Scientist,155000,USD,155000,US,0,US,M
2023,EN,FT,Research Scientist,125000,USD,125000,US,0,US,M
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2023,MI,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M
2023,MI,FT,Data Specialist,110000,USD,110000,US,0,US,M
2023,MI,FT,Data Specialist,70000,USD,70000,US,0,US,M
2023,SE,FT,Data Scientist,183924,USD,183924,US,0,US,M
2023,SE,FT,Data Scientist,125760,USD,125760,US,0,US,M
2023,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M
2023,MI,CT,ML Engineer,30000,USD,30000,US,100,US,S
2023,MI,CT,ML Engineer,25500,USD,25500,US,100,US,S
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2023,SE,FT,Data Scientist,147100,USD,147100,US,0,US,M
2023,SE,FT,Data Scientist,90700,USD,90700,US,0,US,M
2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2023,EN,FT,Applied Scientist,213660,USD,213660,US,0,US,L
2023,EN,FT,Applied Scientist,130760,USD,130760,US,0,US,L
2023,SE,FT,Data Modeler,147100,USD,147100,US,0,US,M
2023,SE,FT,Data Modeler,90700,USD,90700,US,0,US,M
